"prolific_ID","party","pol_affil","age","gender","ethnicity","treatment","stance","condition","aligned","vax_1","vax_2","vax_3","vax_4","elec_1","elec_2","elec_3","elec_4","dep_1","dep_2","dep_3","dep_4","dv_response_mean_vax","dv_response_mean_elec","dv_response_mean_dep","vax_partisanship","elec_partisanship","dep_partisanship","authorship","sex","party_binary"
"53b98f20fdf99b472f4700e4","dem","Democrat",34,"Male","Caucasian/White","dem","for","dem_for",1,90,90,90,90,25,25,20,25,65,75,60,75,90,23.75,68.75,"Independent / non-partisan / politically neutral","Moderate Democrat","Independent / non-partisan / politically neutral","Student",0,0
"5635d988dc62e5000bcb3eb2","dem","Democrat",33,"Female","Asian or Pacific Islander","dem","for","dem_for",1,90,100,100,100,65,70,0,50,0,10,20,0,97.5,46.25,7.5,"Independent / non-partisan / politically neutral","Moderate Democrat","Moderate Republican","Activist",1,0
"5e31740eb3f28315c5e0d347","dem","Democrat",31,"Male","African American/Black","dem","against","dem_against",1,16,100,26,55,10,43,14,4,27,29,25,78,49.25,17.75,39.75,"Moderate Democrat","Independent / non-partisan / politically neutral","Moderate Democrat","Journalist",0,0
"5d9373b0e04970001ab482da","dem","Democrat",63,"Female","Caucasian/White","dem","for","dem_for",1,91,94,91,94,7,10,2,0,31,61,61,56,92.5,4.75,52.25,"Strong Democrat","Strong Democrat","Moderate Democrat","AI language model",1,0
"5f4926497bf47b4392f9b163","dem","Democrat",23,"Male","Caucasian/White","dem","for","dem_for",1,70,70,80,70,30,40,10,15,15,15,10,10,72.5,23.75,12.5,"Moderate Democrat","Strong Democrat","Moderate Republican","AI language model",0,0
"5e614c386ee9b3017b83e4bc","dem","Democrat",40,"Female","Caucasian/White","dem","against","dem_against",1,40,40,50,69,1,8,0,0,6,21,2,6,49.75,2.25,8.75,"Independent / non-partisan / politically neutral","Moderate Democrat","Moderate Democrat","Journalist",1,0
"63e55908254a436361a6787b","dem","Democrat",29,"Female","Caucasian/White","dem","against","dem_against",1,95,95,95,99,5,5,5,10,14,7,2,5,96,6.25,7,"Strong Democrat","Independent / non-partisan / politically neutral","Strong Democrat","Policy Expert",1,0
"61004f4069555d737ceab14c","dem","Democrat",35,"Female","Caucasian/White","dem","against","dem_against",1,60,60,60,60,20,20,10,10,15,15,20,81,60,15,32.75,"Moderate Republican","Strong Republican","Moderate Democrat","AI language model",1,0
"63636efc209a7701cd2f9a64","dem","Democrat",23,"Male","Asian or Pacific Islander","dem","for","dem_for",1,100,100,100,100,40,40,0,0,60,55,60,55,100,20,57.5,"Strong Democrat","Moderate Democrat","Moderate Democrat","Journalist",0,0
"641397a5ea8f5954ad10fceb","dem","Democrat",50,"Female","African American/Black","dem","against","dem_against",1,10,10,25,25,0,5,0,5,20,20,25,20,17.5,2.5,21.25,"Independent / non-partisan / politically neutral","Strong Democrat","Strong Democrat","Professor",1,0
"5f17019a10d37701f3dfac80","dem","Democrat",56,"Male","Caucasian/White","dem","against","dem_against",1,98,100,98,100,1,4,0,0,28,19,27,90,99,1.25,41,"Strong Democrat","Strong Democrat","Strong Democrat","Policy Expert",0,0
"5abc3250a3ba7a0001b44c37","dem","Democrat",27,"Male","Asian or Pacific Islander","dem","against","dem_against",1,79,100,79,100,21,12,30,33,33,35,34,30,89.5,24,33,"Moderate Democrat","Moderate Democrat","Independent / non-partisan / politically neutral","Activist",0,0
"5dd3205a523df033442e19da","dem","Democrat",34,"Male","Caucasian/White","dem","for","dem_for",1,79,61,64,69,20,24,33,21,46,64,57,48,68.25,24.5,53.75,"Moderate Democrat","Moderate Democrat","Moderate Democrat","Activist",0,0
"5c6f906672c0e50001d9332a","dem","Democrat",31,"Male","Caucasian/White","dem","for","dem_for",1,14,1,4,8,63,60,29,58,65,62,60,45,6.75,52.5,58,"Strong Democrat","Strong Republican","Strong Republican","Student",0,0
"5da8b26395be5f0017360ad5","dem","Democrat",43,"Female","Caucasian/White","dem","against","dem_against",1,81,68,55,90,33,30,22,20,0,0,0,0,73.5,26.25,0,"Moderate Democrat","Strong Republican","Strong Democrat","Activist",1,0
"614f95fdc3c3e5b08fd0c60a","dem","Democrat",57,"Female","Caucasian/White","dem","for","dem_for",1,100,100,90,100,0,50,0,0,100,100,50,100,97.5,12.5,87.5,"Independent / non-partisan / politically neutral","Strong Democrat","Moderate Republican","AI language model",1,0
"63c3343c5a670ddd37e82f2b","dem","Democrat",49,"Male","African American/Black","dem","for","dem_for",1,92,98,100,100,91,5,90,30,100,92,0,100,97.5,54,73,"Strong Democrat","Strong Democrat","Strong Democrat","Activist",0,0
"5658000ca9872d0011e1ba26","dem","Democrat",34,"Male","Caucasian/White","dem","against","dem_against",1,75,95,80,90,0,0,0,0,0,0,0,0,85,0,0,"Moderate Republican","Independent / non-partisan / politically neutral","Independent / non-partisan / politically neutral","Policy Expert",0,0
"592bb32c943e670001cde123","dem","Democrat",38,"Male","Caucasian/White","dem","for","dem_for",1,91,90,83,84,46,40,33,25,52,58,53,52,87,36,53.75,"Moderate Democrat","Strong Democrat","Independent / non-partisan / politically neutral","Politician",0,0
"64ee22769936ca2b6ded7aa8","dem","Democrat",27,"Male","Caucasian/White","dem","for","dem_for",1,100,90,100,100,39,41,30,50,0,1,0,0,97.5,40,0.25,"Strong Democrat","Moderate Democrat","Strong Republican","Student",0,0
"62676456c3035c8461935d31","dem","Democrat",46,"Female","Caucasian/White","dem","against","dem_against",1,100,100,100,100,0,0,0,0,0,0,0,0,100,0,0,"Independent / non-partisan / politically neutral","Independent / non-partisan / politically neutral","Moderate Democrat","AI language model",1,0
"5c8fa199208071000183d490","dem","Democrat",58,"Female","Caucasian/White","dem","against","dem_against",1,39,29,43,50,11,19,10,0,49,47,49,62,40.25,10,51.75,"Moderate Republican","Strong Republican","Moderate Democrat","Politician",1,0
"5e27727328b7b698b037ee6c","dem","Democrat",37,"Male","Hispanic or Latino","dem","against","dem_against",1,74,26,48,32,0,5,0,4,60,75,65,74,45,2.25,68.5,"Independent / non-partisan / politically neutral","Independent / non-partisan / politically neutral","Strong Democrat","Journalist",0,0
"60b4277a6c6540693acdd766","dem","Democrat",67,"Female","Caucasian/White","dem","for","dem_for",1,100,100,96,100,12,11,4,0,61,60,50,60,99,6.75,57.75,"Moderate Democrat","Moderate Democrat","Moderate Republican","Activist",1,0
"62a3be0d93b8dd1e69b4317d","dem","Democrat",66,"Female","Caucasian/White","dem","for","dem_for",1,65,57,68,63,0,0,0,0,39,32,40,40,63.25,0,37.75,"Moderate Democrat","Moderate Democrat","Moderate Democrat","Activist",1,0
"5ffceee94f42071fd05fd769","dem","Democrat",50,"Male","Caucasian/White","dem","against","dem_against",1,70,61,52,65,1,3,4,6,67,61,40,70,62,3.5,59.5,"Moderate Republican","Independent / non-partisan / politically neutral","Strong Democrat","Activist",0,0
"60fcc9befeb6c86e6efcbf1b","dem","Democrat",24,"Female","Caucasian/White","dem","for","dem_for",1,91,87,98,90,22,97,17,22,20,80,10,11,91.5,39.5,30.25,"Moderate Democrat","Moderate Republican","Moderate Democrat","Activist",1,0
"62dc761564191bc28a87e7c7","dem","Democrat",31,"Male","Caucasian/White","dem","against","dem_against",1,100,67,100,100,0,0,10,0,0,50,40,50,91.75,2.5,35,"Strong Democrat","Strong Democrat","Strong Democrat","Activist",0,0
"63d13f416b2c25038c13007f","dem","Democrat",46,"Female","Caucasian/White","dem","for","dem_for",1,100,100,100,100,72,71,50,72,29,18,10,27,100,66.25,21,"Moderate Democrat","Moderate Republican","Independent / non-partisan / politically neutral","AI language model",1,0
"5e8debd2ae7a80071f189793","dem","Democrat",24,"Male","Asian or Pacific Islander","dem","for","dem_for",1,100,90,90,100,10,10,0,0,30,50,40,40,95,5,40,"Strong Democrat","Independent / non-partisan / politically neutral","Strong Republican","Journalist",0,0
"58ae37d8e6afe00001d36ac9","dem","Democrat",34,"Male","African American/Black","dem","against","dem_against",1,96,92,93,95,0,17,0,0,10,40,29,35,94,4.25,28.5,"Strong Democrat","Independent / non-partisan / politically neutral","Independent / non-partisan / politically neutral","Activist",0,0
"6487a878b901a707e4800c69","dem","Democrat",49,"Male","African American/Black","dem","against","dem_against",1,100,50,95,100,0,0,0,0,0,0,0,0,86.25,0,0,"Independent / non-partisan / politically neutral","Strong Democrat","Strong Democrat","Policy Expert",0,0
"634265d4ff46e9c74d9fe152","dem","Democrat",26,"Male","Asian or Pacific Islander","dem","for","dem_for",1,100,100,100,100,9,13,0,0,1,8,4,1,100,5.5,3.5,"Strong Democrat","Moderate Democrat","Strong Democrat","Activist",0,0
"5588b04ffdf99b7a91e75ddb","dem","Democrat",56,"Male","Caucasian/White","dem","against","dem_against",1,5,5,15,5,10,15,25,10,70,75,90,80,7.5,15,78.75,"Strong Democrat","Independent / non-partisan / politically neutral","Moderate Democrat","AI language model",0,0
"63ebda81350084a407936b16","dem","Democrat",72,"Female","Caucasian/White","dem","for","dem_for",1,100,100,100,100,5,4,0,0,65,64,50,61,100,2.25,60,"Strong Democrat","Strong Republican","Strong Republican","AI language model",1,0
"6298dd311a003b986813851b","dem","Democrat",41,"Male","Caucasian/White","dem","for","dem_for",1,70,70,90,60,65,10,10,24,20,20,10,15,72.5,27.25,16.25,"Moderate Democrat","Independent / non-partisan / politically neutral","Moderate Republican","Student",0,0
"5c25e498867f660001ae0ea6","dem","Democrat",42,"Female","African American/Black","dem","against","dem_against",1,100,97,95,100,0,0,0,0,0,0,0,0,98,0,0,"Moderate Republican","Moderate Democrat","Strong Republican","Professor",1,0
"558de4bffdf99b0cad9683ba","dem","Democrat",64,"Female","Caucasian/White","dem","against","dem_against",1,100,100,100,100,0,0,0,0,15,15,10,15,100,0,13.75,"Strong Democrat","Strong Democrat","Strong Democrat","Activist",1,0
"61083d0487d9041740853c17","dem","Democrat",24,"Female","Caucasian/White","dem","against","dem_against",1,55,60,55,50,0,75,10,0,0,10,0,10,55,21.25,5,"Independent / non-partisan / politically neutral","Independent / non-partisan / politically neutral","Moderate Democrat","Policy Expert",1,0
"5e485d1d4edf63000d0b1620","dem","Democrat",22,"Female","African American/Black","dem","for","dem_for",1,69,79,81,87,39,43,8,35,30,34,39,60,79,31.25,40.75,"Moderate Democrat","Moderate Republican","Independent / non-partisan / politically neutral","Student",1,0
"612d51308e3ddf61e326b76b","dem","Democrat",23,"Male","Asian or Pacific Islander","dem","for","dem_for",1,80,80,75,80,75,45,35,70,45,45,55,45,78.75,56.25,47.5,"Strong Democrat","Moderate Democrat","Moderate Republican","Activist",0,0
"55d8389069dbc30005b67b57","dem","Democrat",50,"Female","African American/Black","dem","against","dem_against",1,100,95,100,100,0,0,0,0,40,77,50,57,98.75,0,56,"Moderate Republican","Moderate Democrat","Strong Democrat","AI language model",1,0
"62b369fdab5263ee3bb43c03","dem","Democrat",58,"Male","Caucasian/White","dem","for","dem_for",1,92,92,92,92,50,19,16,11,21,15,12,11,92,24,14.75,"Moderate Democrat","Moderate Democrat","Moderate Republican","Activist",0,0
"5d4a476144cb2200195e96ad","dem","Democrat",41,"Female","Hispanic or Latino","dem","against","dem_against",1,50,40,55,65,45,60,50,60,20,20,20,25,52.5,53.75,21.25,"Moderate Republican","Moderate Republican","Strong Democrat","Activist",1,0
"63b6d8752dbe4d7650eb1d00","dem","Democrat",22,"Female","Caucasian/White","dem","for","dem_for",1,4,12,15,12,93,87,5,78,2,5,4,4,10.75,65.75,3.75,"Strong Democrat","Independent / non-partisan / politically neutral","Strong Republican","Activist",1,0
"59a1e22bfc15d200014ba09a","dem","Democrat",35,"Or do you describe yourself in another way (write in gender identity)","Caucasian/White","dem","against","dem_against",1,100,100,100,100,0,0,0,0,0,0,0,0,100,0,0,"Moderate Republican","Moderate Democrat","Moderate Republican","Student",3,0
"6018bb2e3d1fd01b7a475447","dem","Democrat",25,"Male","Caucasian/White","dem","against","dem_against",1,100,100,100,100,0,0,0,0,40,40,40,40,100,0,40,"Strong Republican","Moderate Democrat","Strong Democrat","Journalist",0,0
"5e147a28de8da6a8f013acf6","dem","Democrat",36,"Male","Caucasian/White","dem","for","dem_for",1,100,100,100,100,20,30,10,10,80,70,70,50,100,17.5,67.5,"Moderate Democrat","Independent / non-partisan / politically neutral","Moderate Republican","Student",0,0
"60fce66ff77653f4d901411a","dem","Democrat",24,"Female","African American/Black","dem","against","dem_against",1,65,24,33,66,56,45,59,59,57,47,40,57,47,54.75,50.25,"Moderate Democrat","Moderate Democrat","Moderate Democrat","AI language model",1,0
"63f779111c0c5d6abc36db57","dem","Democrat",47,"Female","Hispanic or Latino","dem","for","dem_for",1,91,90,94,100,29,2,0,0,91,70,75,75,93.75,7.75,77.75,"Moderate Republican","Strong Democrat","Independent / non-partisan / politically neutral","Journalist",1,0
"6412285c18716831333d53b3","dem","Independent",64,"Male","Caucasian/White","dem","against","dem_against",1,82,91,83,100,5,7,0,0,61,60,9,50,89,3,45,"Moderate Republican","Independent / non-partisan / politically neutral","Strong Democrat","AI language model",0,0
"647a791065c6c348a325ab54","dem","Democrat",59,"Female","Caucasian/White","dem","for","dem_for",1,76,92,76,76,66,86,13,23,14,29,15,8,80,47,16.5,"Other (Libertarian, Green Party, etc.)","Independent / non-partisan / politically neutral","Independent / non-partisan / politically neutral","Activist",1,0
"6100989b63a716a825cb238c","dem","Democrat",23,"Female","Caucasian/White","dem","for","dem_for",1,93,90,94,88,0,16,0,0,35,32,31,24,91.25,4,30.5,"Strong Democrat","Strong Democrat","Strong Democrat","Journalist",1,0
"638a3fd5992f01b81d0e1e93","dem","Democrat",55,"Male","Caucasian/White","dem","against","dem_against",1,25,5,3,15,30,60,8,16,5,5,5,10,12,28.5,6.25,"Strong Democrat","Strong Democrat","Strong Democrat","Activist",0,0
"651abfa54e873b6ace68b319","dem","Democrat",27,"Female","Caucasian/White","dem","for","dem_for",1,100,100,100,100,90,71,23,71,0,0,0,0,100,63.75,0,"Strong Democrat","Strong Democrat","Moderate Republican","Student",1,0
"607db957e9d570c7c2657b8d","dem","Democrat",54,"Female","Caucasian/White","dem","against","dem_against",1,90,50,50,50,0,0,0,0,0,20,10,10,60,0,10,"Other (Libertarian, Green Party, etc.)","Moderate Democrat","Moderate Democrat","Policy Expert",1,0
"636725d006e9684dd219d493","dem","Democrat",27,"Male","Caucasian/White","dem","for","dem_for",1,75,75,70,72,20,75,0,21,60,65,22,50,73,29,49.25,"Moderate Democrat","Moderate Democrat","Independent / non-partisan / politically neutral","AI language model",0,0
"60fdc240660107ab56d0b029","dem","Democrat",27,"Female","Caucasian/White","dem","against","dem_against",1,35,65,45,36,3,30,0,9,23,69,33,21,45.25,10.5,36.5,"Moderate Democrat","Moderate Democrat","Strong Democrat","AI language model",1,0
"61086b64f4b8fb04027e50c8","dem","Independent",25,"Female","Caucasian/White","dem","against","dem_against",1,100,100,90,100,5,0,0,0,20,15,0,7,97.5,1.25,10.5,"Independent / non-partisan / politically neutral","Independent / non-partisan / politically neutral","Moderate Democrat","Student",1,0
"5c7d6064f066ff001468d0f5","dem","Democrat",22,"Male","Caucasian/White","dem","for","dem_for",1,100,100,100,100,50,80,50,50,50,50,100,50,100,57.5,62.5,"Strong Democrat","Independent / non-partisan / politically neutral","Moderate Republican","Activist",0,0
"5df9846d76f45070feedf075","dem","Democrat",61,"Male","Caucasian/White","dem","for","dem_for",1,75,27,61,21,9,8,29,5,71,78,84,82,46,12.75,78.75,"Strong Democrat","Strong Republican","Strong Republican","Activist",0,0
"6461289e6f5807a784f0750d","dem","Democrat",76,"Female","Caucasian/White","dem","against","dem_against",1,30,0,40,30,0,0,0,0,20,70,10,50,25,0,37.5,"Independent / non-partisan / politically neutral","Moderate Democrat","Independent / non-partisan / politically neutral","AI language model",1,0
"6361b032a20001fc86b0ff1b","dem","Democrat",38,"Male","Caucasian/White","dem","against","dem_against",1,100,77,100,100,0,0,0,0,62,74,50,80,94.25,0,66.5,"Independent / non-partisan / politically neutral","Strong Republican","Independent / non-partisan / politically neutral","Professor",0,0
"5db5d6be44d10b000bd05286","dem","Independent",43,"Male","Caucasian/White","dem","against","dem_against",1,90,72,90,100,5,20,5,0,60,60,50,60,88,7.5,57.5,"Moderate Democrat","Independent / non-partisan / politically neutral","Strong Democrat","Activist",0,0
"63f58cae9e25c0a75793f81b","dem","Democrat",42,"Male","Caucasian/White","dem","for","dem_for",1,100,99,100,100,52,40,39,61,63,80,21,57,99.75,48,55.25,"Strong Democrat","Moderate Democrat","Moderate Republican","Student",0,0
"6486aa634b94f1dd568fd487","dem","Democrat",51,"Female","Caucasian/White","dem","for","dem_for",1,90,85,84,80,60,65,30,60,60,60,52,50,84.75,53.75,55.5,"Strong Democrat","Moderate Democrat","Independent / non-partisan / politically neutral","Journalist",1,0
"6504c6655c2ae520567f52ff","dem","Democrat",40,"Female","African American/Black","dem","for","dem_for",1,0,100,50,10,60,59,0,61,100,100,80,100,40,45,95,"Independent / non-partisan / politically neutral","Strong Democrat","Independent / non-partisan / politically neutral","Policy Expert",1,0
"6119ccaad19b17d52526b724","dem","Democrat",26,"Female","Caucasian/White","dem","against","dem_against",1,100,100,100,100,2,3,0,0,0,0,0,0,100,1.25,0,"Other (Libertarian, Green Party, etc.)","Strong Democrat","Strong Democrat","AI language model",1,0
"612f152f7d455625729c73b7","dem","Democrat",25,"Female","Caucasian/White","dem","for","dem_for",1,100,100,100,100,28,40,0,36,0,3,8,4,100,26,3.75,"Moderate Democrat","Independent / non-partisan / politically neutral","Moderate Republican","Professor",1,0
"56d39b96da2aaa000dab6178","dem","Democrat",36,"Male","Asian or Pacific Islander","dem","against","dem_against",1,85,86,92,100,6,10,4,5,35,29,42,38,90.75,6.25,36,"Independent / non-partisan / politically neutral","Moderate Republican","Moderate Democrat","Journalist",0,0
"628494ff07588fd08c37117b","dem","Democrat",30,"Female","Caucasian/White","dem","for","dem_for",1,0,0,0,0,90,90,30,100,100,100,100,100,0,77.5,100,"Strong Democrat","Strong Republican","Strong Republican","Journalist",1,0
"60ff15fc5b13b0effd1f03ac","dem","Democrat",55,"Female","Caucasian/White","dem","for","dem_for",1,81,91,84,91,61,60,45,63,19,28,20,34,86.75,57.25,25.25,"Strong Democrat","Strong Democrat","Strong Republican","AI language model",1,0
"6505f211bbfd499b556b200b","dem","Democrat",26,"Female","Caucasian/White","dem","against","dem_against",1,95,98,87,100,5,20,0,0,19,78,60,29,95,6.25,46.5,"Independent / non-partisan / politically neutral","Independent / non-partisan / politically neutral","Strong Democrat","Policy Expert",1,0
"63d897d4e2dd72a1ec295c3b","dem","Independent",25,"Male","African American/Black","dem","against","dem_against",1,80,50,70,60,80,80,50,80,50,50,50,50,65,72.5,50,"Independent / non-partisan / politically neutral","Strong Republican","Strong Democrat","Activist",0,0
"6161e61324cc141a88e2d113","dem","Democrat",31,"Female","Caucasian/White","dem","against","dem_against",1,71,29,26,50,19,27,0,9,0,0,0,0,44,13.75,0,"Moderate Democrat","Moderate Democrat","Strong Democrat","Student",1,0
"650392fe8aea9d3456ad769c","dem","Democrat",46,"Female","Caucasian/White","dem","for","dem_for",1,91,93,90,91,15,10,10,20,60,50,40,45,91.25,13.75,48.75,"Moderate Democrat","Strong Democrat","Independent / non-partisan / politically neutral","Student",1,0
"6151e70a336a52b8af712d41","dem","Democrat",68,"Male","Caucasian/White","dem","against","dem_against",1,95,85,100,94,1,1,0,100,65,88,20,90,93.5,25.5,65.75,"Strong Democrat","Strong Democrat","Strong Democrat","AI language model",0,0
"60dc631d9b24858ac892985e","dem","Democrat",37,"Female","Hispanic or Latino","dem","for","dem_for",1,40,35,65,40,20,20,80,60,90,90,60,50,45,45,72.5,"Independent / non-partisan / politically neutral","Independent / non-partisan / politically neutral","Moderate Republican","Activist",1,0
"61008ab408e5d1853e899385","dem","Democrat",21,"Female","Asian or Pacific Islander","dem","for","dem_for",1,87,96,89,100,63,70,57,59,29,44,31,25,93,62.25,32.25,"Moderate Democrat","Strong Democrat","Moderate Republican","Activist",1,0
"568e7f66e3ef9e000ba1a089","dem","Democrat",64,"Female","Caucasian/White","dem","against","dem_against",1,90,70,70,84,0,0,0,0,0,0,0,0,78.5,0,0,"Moderate Republican","Strong Democrat","Moderate Democrat","AI language model",1,0
"6519753278909cac5e94917e","dem","Democrat",30,"Female","Caucasian/White","dem","for","dem_for",1,88,90,86,85,80,61,0,66,0,100,9,0,87.25,51.75,27.25,"Strong Democrat","Independent / non-partisan / politically neutral","Moderate Republican","Politician",1,0
"5dcf402982569a08ddd84086","dem","Democrat",55,"Female","Caucasian/White","dem","against","dem_against",1,35,40,53,75,0,0,0,0,72,75,71,70,50.75,0,72,"Moderate Democrat","Strong Democrat","Strong Democrat","Politician",1,0
"5e555e3152f93b5508f5bc16","dem","Democrat",27,"Female","Hispanic or Latino","dem","for","dem_for",1,80,70,70,71,65,55,50,70,50,55,50,50,72.75,60,51.25,"Strong Democrat","Moderate Democrat","Moderate Republican","Politician",1,0
"60fcd293ec98489192e5444f","dem","Independent",23,"Male","Caucasian/White","dem","against","dem_against",1,70,54,45,55,0,0,0,0,0,0,0,0,56,0,0,"Moderate Democrat","Independent / non-partisan / politically neutral","Strong Democrat","Student",0,0
"614f7ff5a3f96d1ecec5053a","dem","Democrat",47,"Female","Caucasian/White","dem","for","dem_for",1,75,75,85,90,30,30,20,15,30,30,25,25,81.25,23.75,27.5,"Moderate Democrat","Strong Democrat","Moderate Republican","AI language model",1,0
"6095ed23bec8c0d7681c5d28","dem","Democrat",27,"Female","African American/Black","dem","against","dem_against",1,0,0,0,0,27,43,13,37,35,46,20,37,0,30,34.5,"Moderate Republican","Independent / non-partisan / politically neutral","Strong Democrat","Politician",1,0
"628eab48a8c8dc1ecec338dd","dem","Democrat",29,"Male","Caucasian/White","dem","against","dem_against",1,100,100,98,100,0,1,0,0,12,14,8,10,99.5,0.25,11,"Moderate Republican","Moderate Democrat","Strong Democrat","AI language model",0,0
"5db80ef9823e0c000e66e1ea","dem","Democrat",32,"Male","Caucasian/White","dem","for","dem_for",1,30,22,30,21,100,100,0,100,20,22,14,11,25.75,75,16.75,"Strong Democrat","Strong Republican","Strong Republican","AI language model",0,0
"5ddeed7ba4aa26f9afcd1ef6","dem","Democrat",56,"Female","Caucasian/White","dem","against","dem_against",1,95,94,94,92,4,2,0,0,41,10,8,14,93.75,1.5,18.25,"Moderate Democrat","Strong Republican","Strong Republican","Politician",1,0
"63acbf912d16917452e0bf4e","dem","Democrat",50,"Female","Caucasian/White","dem","for","dem_for",1,91,80,83,92,92,29,27,75,81,75,69,82,86.5,55.75,76.75,"Independent / non-partisan / politically neutral","Strong Democrat","Moderate Republican","Journalist",1,0
"5c5f8a910edbd90001e1feda","dem","Democrat",69,"Female","Caucasian/White","dem","for","dem_for",1,100,100,100,100,10,11,21,16,35,25,43,40,100,14.5,35.75,"Strong Democrat","Moderate Democrat","Moderate Republican","Policy Expert",1,0
"5e27868c5cbbcc0b3599574b","dem","Democrat",32,"Male","Caucasian/White","dem","against","dem_against",1,89,100,71,70,0,16,0,0,0,22,0,0,82.5,4,5.5,"Independent / non-partisan / politically neutral","Moderate Democrat","Moderate Democrat","Policy Expert",0,0
"5f6ac3f62c65e21a96d0a5e1","dem","Democrat",45,"Female","Caucasian/White","dem","against","dem_against",1,82,61,81,83,0,0,0,0,0,8,0,8,76.75,0,4,"Moderate Democrat","Moderate Democrat","Strong Democrat","Journalist",1,0
"6489db7cf28c81a0fe36111f","dem","Democrat",60,"Female","Caucasian/White","dem","for","dem_for",1,100,95,95,100,5,10,0,0,5,0,0,0,97.5,3.75,1.25,"Independent / non-partisan / politically neutral","Moderate Democrat","Moderate Republican","AI language model",1,0
"5d33c8bef7b9c100015ae7d1","dem","Democrat",38,"Female","Caucasian/White","dem","for","dem_for",1,84,90,84,83,89,61,44,56,75,38,47,46,85.25,62.5,51.5,"Strong Democrat","Strong Democrat","Moderate Republican","Activist",1,0
"60fe278c88740a891bb89469","dem","Democrat",42,"Female","Caucasian/White","dem","against","dem_against",1,70,70,60,65,5,5,0,5,30,40,40,40,66.25,3.75,37.5,"Moderate Republican","Independent / non-partisan / politically neutral","Strong Democrat","Student",1,0
"5e3760815bfa436fd256b2e9","dem","Democrat",29,"Male","Caucasian/White","dem","for","dem_for",1,100,100,100,100,0,0,0,0,0,0,0,100,100,0,25,"Independent / non-partisan / politically neutral","Moderate Democrat","Independent / non-partisan / politically neutral","Activist",0,0
"63384cd0e6ee61524fca714e","dem","Democrat",73,"Female","African American/Black","dem","against","dem_against",1,5,0,0,0,60,65,50,35,80,80,50,85,1.25,52.5,73.75,"Independent / non-partisan / politically neutral","Strong Republican","Strong Democrat","Policy Expert",1,0
"5bebd4111296920001d55c5a","dem","Democrat",39,"Female","Caucasian/White","dem","for","dem_for",1,60,20,60,30,35,8,13,18,40,40,40,35,42.5,18.5,38.75,"Moderate Democrat","Other (Libertarian, Green Party, etc.)","Moderate Republican","Journalist",1,0
"61114da844c3ebcadad75deb","dem","Democrat",45,"Female","Caucasian/White","dem","against","dem_against",1,72,73,49,70,31,29,11,12,15,30,21,20,66,20.75,21.5,"Moderate Republican","Independent / non-partisan / politically neutral","Moderate Democrat","AI language model",1,0
"63d2d90dab88cd046129d697","dem","Independent",22,"Male","African American/Black","dem","against","dem_against",1,62,71,61,70,53,73,59,60,69,69,60,61,66,61.25,64.75,"Moderate Democrat","Moderate Republican","Moderate Democrat","Professor",0,0
"60085d75bd759045ac2e60aa","dem","Democrat",22,"Female","Asian or Pacific Islander","dem","for","dem_for",1,81,82,60,91,66,45,55,44,56,50,56,41,78.5,52.5,50.75,"Moderate Democrat","Moderate Republican","Independent / non-partisan / politically neutral","Activist",1,0
"60d41f1884db98332554af48","dem","Democrat",36,"Female","Caucasian/White","dem","for","dem_for",1,100,100,100,100,0,9,0,0,0,0,0,0,100,2.25,0,"Strong Democrat","Strong Republican","Strong Republican","Activist",1,0
"6508d3cfbe8774a9c14920d6","dem","Democrat",23,"Female","Caucasian/White","dem","against","dem_against",1,78,74,91,84,0,39,0,0,10,25,0,6,81.75,9.75,10.25,"Strong Democrat","Strong Democrat","Strong Democrat","Activist",1,0
"5c35807f5136100001832e4d","dem","Democrat",31,"Female","Hispanic or Latino","dem","for","dem_for",1,73,34,60,73,66,30,72,79,59,36,66,71,60,61.75,58,"Independent / non-partisan / politically neutral","Moderate Democrat","Independent / non-partisan / politically neutral","AI language model",1,0
"575aee395d55ba0007a2e91d","dem","Democrat",59,"Female","Caucasian/White","dem","against","dem_against",1,86,71,85,72,4,9,0,1,63,55,59,61,78.5,3.5,59.5,"Strong Democrat","Moderate Democrat","Strong Democrat","Policy Expert",1,0
"60fd74fbe59b9f766fd6228d","dem","Democrat",23,"Or do you describe yourself in another way (write in gender identity)","Caucasian/White","dem","against","dem_against",1,80,90,90,80,10,20,15,25,0,95,0,0,85,17.5,23.75,"Moderate Republican","Moderate Republican","Strong Democrat","Politician",3,0
"5d76bf508da7af001b5fa26c","dem","Democrat",31,"Female","Caucasian/White","dem","for","dem_for",1,80,80,80,80,80,80,50,80,80,80,50,80,80,72.5,72.5,"Strong Democrat","Strong Democrat","Moderate Republican","Student",1,0
"5e5e623737be5e1762ad4418","dem","Democrat",23,"Male","Caucasian/White","dem","against","dem_against",1,91,34,66,64,64,42,59,64,75,64,54,58,63.75,57.25,62.75,"Moderate Democrat","Independent / non-partisan / politically neutral","Independent / non-partisan / politically neutral","Politician",0,0
"631c790a9061cd8137fd215b","dem","Democrat",27,"Female","Caucasian/White","dem","for","dem_for",1,100,100,100,100,100,100,100,100,0,0,0,0,100,100,0,"Strong Democrat","Strong Democrat","Moderate Republican","AI language model",1,0
