"prolific_ID","party","pol_affil","age","gender","ethnicity","treatment","stance","condition","aligned","vax_1","vax_2","vax_3","vax_4","elec_1","elec_2","elec_3","elec_4","dep_1","dep_2","dep_3","dep_4","dv_response_mean_vax","dv_response_mean_elec","dv_response_mean_dep","vax_partisanship","elec_partisanship","dep_partisanship","authorship","sex","party_binary"
"5dd31760fb7d41000c6610e3","dem","Democrat",33,"Female","Caucasian/White","dem","against","dem_against",1,70,67,71,64,7,5,7,6,42,7,39,24,68,6.25,28,"Strong Republican","Strong Democrat","Strong Democrat","Student",1,0
"5a78b8355292b800012284ca","dem","Democrat",50,"Female","Caucasian/White","dem","against","dem_against",1,60,9,100,17,0,5,0,0,0,0,0,0,46.5,1.25,0,"Strong Democrat","Strong Democrat","Strong Democrat","Policy Expert",1,0
"60d11f2e1a4755b309e536d7","dem","Democrat",24,"Male","Asian or Pacific Islander","repub","against","repub_against",0,80,89,65,91,55,68,36,59,12,19,20,10,81.25,54.5,15.25,"Strong Democrat","Independent / non-partisan / politically neutral","Strong Democrat","Activist",0,0
"63d569384ae2cf6d4dce7c32","dem","Democrat",49,"Female","Caucasian/White","dem","against","dem_against",1,75,100,80,90,0,55,0,40,5,90,40,45,86.25,23.75,45,"Independent / non-partisan / politically neutral","Moderate Democrat","Moderate Democrat","Policy Expert",1,0
"5c4f5aa38f125900017229da","dem","Democrat",50,"Female","Caucasian/White","repub","against","repub_against",0,92,93,90,96,94,29,0,3,93,32,33,9,92.75,31.5,41.75,"Moderate Republican","Strong Republican","Moderate Democrat","Politician",1,0
"5eb693937a030e5923b44068","dem","Democrat",37,"Male","Caucasian/White","repub","for","repub_for",0,3,3,3,1,86,86,50,87,73,89,50,59,2.5,77.25,67.75,"Strong Democrat","Strong Democrat","Strong Democrat","AI language model",0,0
"630cc9747cb664e8a03c29f0","dem","Democrat",35,"Male","Caucasian/White","dem","for","dem_for",1,75,75,90,70,5,10,5,5,30,70,40,10,77.5,6.25,37.5,"Strong Democrat","Strong Democrat","Moderate Republican","AI language model",0,0
"64da2707c3e6642220490de0","dem","Democrat",35,"Male","Caucasian/White","repub","against","repub_against",0,80,75,90,85,0,15,0,0,60,65,65,60,82.5,3.75,62.5,"Strong Democrat","Strong Democrat","Moderate Democrat","Politician",0,0
"628778b9bd0dbcd8fa2eeb3a","dem","Democrat",65,"Male","Caucasian/White","dem","for","dem_for",1,90,86,82,82,7,5,0,0,35,40,33,33,85,3,35.25,"Moderate Democrat","Strong Democrat","Moderate Republican","Activist",0,0
"5c3c1617f5ebd500018596cb","dem","Democrat",37,"Male","Caucasian/White","dem","for","dem_for",1,94,98,89,95,74,81,12,66,62,26,23,34,94,58.25,36.25,"Independent / non-partisan / politically neutral","Moderate Democrat","Moderate Republican","Professor",0,0
"63403b47287756c1978d2985","dem","Democrat",26,"Male","Caucasian/White","repub","against","repub_against",0,29,29,38,31,28,25,76,35,30,32,65,72,31.75,41,49.75,"Strong Democrat","Strong Democrat","Strong Democrat","Politician",0,0
"59dc458f77860e000151240e","dem","Democrat",40,"Male","Caucasian/White","repub","for","repub_for",0,100,97,100,99,0,13,8,0,5,5,0,1,99,5.25,2.75,"Moderate Democrat","Independent / non-partisan / politically neutral","Strong Republican","AI language model",0,0
"6441bc7a1c6a9410773ae6a3","dem","Democrat",48,"Male","African American/Black","dem","against","dem_against",1,89,2,96,98,84,27,78,80,84,22,76,93,71.25,67.25,68.75,"Strong Democrat","Strong Republican","Strong Democrat","Politician",0,0
"6165af4b36cb3bae91f2e355","dem","Democrat",31,"Male","Caucasian/White","repub","for","repub_for",0,90,90,100,100,50,50,40,50,70,60,50,70,95,47.5,62.5,"Independent / non-partisan / politically neutral","Moderate Democrat","Moderate Republican","Politician",0,0
"6500d8aa867929d3051bcb15","dem","Democrat",50,"Female","Caucasian/White","repub","against","repub_against",0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,25,"Strong Democrat","Strong Republican","Moderate Democrat","Politician",1,0
"60b97a3a8823dbdc946d8708","dem","Democrat",39,"Female","Caucasian/White","dem","for","dem_for",1,28,24,49,20,51,53,19,53,42,44,41,40,30.25,44,41.75,"Strong Republican","Strong Democrat","Independent / non-partisan / politically neutral","Politician",1,0
"5c8676deddda2d00012ad386","dem","Democrat",29,"Male","Caucasian/White","repub","against","repub_against",0,100,100,100,100,0,20,0,0,0,22,0,30,100,5,13,"Moderate Republican","Moderate Democrat","Moderate Republican","Politician",0,0
"6293c7cef1af3c7badc3e25b","dem","Democrat",29,"Male","Caucasian/White","dem","against","dem_against",1,80,90,70,90,0,5,0,0,50,40,20,50,82.5,1.25,40,"Moderate Democrat","Strong Democrat","Moderate Democrat","Politician",0,0
"642d964d8bab7323494e3570","dem","Democrat",50,"Male","African American/Black","dem","for","dem_for",1,100,5,95,91,84,21,86,85,77,32,75,75,72.75,69,64.75,"Independent / non-partisan / politically neutral","Strong Republican","Strong Republican","Policy Expert",0,0
"5e1510a1c76aa6b119558fd6","dem","Democrat",33,"Male","Hispanic or Latino","dem","for","dem_for",1,100,100,100,100,60,60,50,100,0,0,0,0,100,67.5,0,"Strong Democrat","Strong Democrat","Moderate Republican","AI language model",0,0
"5d58d7d6280de7001aa7952a","dem","Democrat",39,"Or do you describe yourself in another way (write in gender identity)","Native American or Alaskan Native","dem","against","dem_against",1,0,9,0,8,0,1,0,0,0,11,0,9,4.25,0.25,5,"Strong Democrat","Strong Democrat","Strong Democrat","Professor",3,0
"5c8db07eb1f89a0016777fe0","dem","Democrat",35,"Female","Caucasian/White","repub","against","repub_against",0,0,0,20,0,0,0,0,0,10,0,0,7,5,0,4.25,"Strong Democrat","Strong Democrat","Moderate Republican","Activist",1,0
"5dceca2541afe801a32e27ac","dem","Democrat",79,"Female","African American/Black","repub","for","repub_for",0,100,70,100,90,20,50,30,40,90,80,80,80,90,35,82.5,"Strong Democrat","Independent / non-partisan / politically neutral","Moderate Republican","Journalist",1,0
"5f932e6a3ceaf50d5768745b","dem","Democrat",23,"Male","Caucasian/White","dem","for","dem_for",1,100,100,100,100,0,0,0,0,4,12,8,8,100,0,8,"Strong Democrat","Strong Republican","Strong Democrat","Journalist",0,0
"63eb770028f67bdcb53f070d","dem","Democrat",53,"Female","Asian or Pacific Islander","dem","against","dem_against",1,87,32,68,41,68,65,65,37,78,40,70,37,57,58.75,56.25,"Strong Democrat","Strong Democrat","Strong Democrat","AI language model",1,0
"65071c1f0e39b433b4340a85","dem","Democrat",18,"Male","Hispanic or Latino","repub","for","repub_for",0,100,87,100,100,57,69,0,39,0,0,0,0,96.75,41.25,0,"Other (Libertarian, Green Party, etc.)","Moderate Democrat","Moderate Republican","Politician",0,0
"61206367bf8993f836911366","dem","Democrat",20,"Female","Caucasian/White","repub","for","repub_for",0,97,91,89,100,21,20,8,19,64,62,61,72,94.25,17,64.75,"Strong Republican","Moderate Democrat","Moderate Republican","Journalist",1,0
"5db4ef4a2986a3000be1f886","dem","Democrat",56,"Female","Caucasian/White","repub","for","repub_for",0,28,2,8,0,15,10,0,4,2,9,15,10,9.5,7.25,9,"Moderate Democrat","Independent / non-partisan / politically neutral","Moderate Republican","Professor",1,0
"6400d91626a7ff50dffaadd0","dem","Democrat",26,"Male","Caucasian/White","repub","against","repub_against",0,12,8,6,8,37,45,24,44,26,30,30,20,8.5,37.5,26.5,"Moderate Republican","Moderate Democrat","Strong Democrat","AI language model",0,0
"62b07fada18474adc21fa4b1","dem","Democrat",32,"Male","Hispanic or Latino","dem","against","dem_against",1,100,71,91,50,50,32,28,50,0,0,0,16,78,40,4,"Moderate Republican","Independent / non-partisan / politically neutral","Moderate Democrat","Policy Expert",0,0
"6098164e4c37ed73ca9c74f5","dem","Democrat",21,"Female","Caucasian/White","repub","for","repub_for",0,96,100,95,100,37,35,7,54,6,5,10,19,97.75,33.25,10,"Moderate Democrat","Independent / non-partisan / politically neutral","Strong Republican","Activist",1,0
"64601d5bf3f4d849a794097c","dem","Democrat",48,"Female","Caucasian/White","dem","against","dem_against",1,50,34,75,81,66,28,72,76,77,3,84,81,60,60.5,61.25,"Strong Democrat","Strong Democrat","Strong Democrat","Politician",1,0
"6501f7c274092e1270832a17","dem","Democrat",48,"Male","Hispanic or Latino","dem","for","dem_for",1,100,100,100,100,20,50,0,20,20,20,0,0,100,22.5,10,"Strong Democrat","Strong Democrat","Strong Republican","Activist",0,0
"6419cedec2078147e5682474","dem","Democrat",48,"Male","Caucasian/White","dem","for","dem_for",1,100,100,100,100,4,3,0,4,21,27,16,22,100,2.75,21.5,"Strong Democrat","Independent / non-partisan / politically neutral","Moderate Republican","AI language model",0,0
"62cc1f77c32651ff9d35a471","dem","Democrat",36,"Female","Caucasian/White","dem","against","dem_against",1,89,18,94,82,51,61,35,40,89,35,98,61,70.75,46.75,70.75,"Independent / non-partisan / politically neutral","Moderate Democrat","Independent / non-partisan / politically neutral","Journalist",1,0
"5d1555fe628de0001966c2fa","dem","Democrat",25,"Female","Hispanic or Latino","dem","against","dem_against",1,100,100,100,100,0,20,0,0,0,0,0,0,100,5,0,"Moderate Republican","Moderate Democrat","Moderate Democrat","Activist",1,0
"5fecf6e660d5fba3b127a9c4","dem","Democrat",25,"Male","Asian or Pacific Islander","repub","against","repub_against",0,100,100,100,100,0,10,0,0,50,50,40,50,100,2.5,47.5,"Moderate Republican","Independent / non-partisan / politically neutral","Moderate Democrat","Journalist",0,0
"615252fe3ac6a44f68bdc779","dem","Independent",27,"Female","African American/Black","dem","for","dem_for",1,59,50,50,15,10,26,29,50,61,50,50,55,43.5,28.75,54,"Strong Democrat","Moderate Democrat","Moderate Democrat","Activist",1,0
"62b4babe7f02be73f830f128","dem","Democrat",41,"Female","Caucasian/White","repub","against","repub_against",0,87,90,92,87,9,8,3,0,0,5,5,1,89,5,2.75,"Independent / non-partisan / politically neutral","Independent / non-partisan / politically neutral","Strong Democrat","AI language model",1,0
"5e6e5a9ff830814045057066","dem","Democrat",43,"Female","Caucasian/White","dem","against","dem_against",1,100,100,100,100,0,0,0,0,0,0,0,0,100,0,0,"Moderate Democrat","Strong Democrat","Strong Democrat","Politician",1,0
"60fd65868d05ed4ee1b4a504","dem","Democrat",33,"Female","Asian or Pacific Islander","dem","against","dem_against",1,100,30,55,75,30,20,0,10,40,80,59,50,65,15,57.25,"Moderate Republican","Strong Democrat","Moderate Democrat","Activist",1,0
"5f29aacd4eeb0b10914d3dc5","dem","Democrat",38,"Male","African American/Black","repub","for","repub_for",0,95,85,85,80,50,85,50,71,90,85,89,90,86.25,64,88.5,"Independent / non-partisan / politically neutral","Strong Republican","Moderate Democrat","Journalist",0,0
"55abb1a5fdf99b501fab62e3","dem","Democrat",80,"Male","Caucasian/White","repub","against","repub_against",0,100,100,100,100,0,0,0,0,0,0,0,0,100,0,0,"Strong Republican","Strong Democrat","Strong Democrat","AI language model",0,0
"611830fe665c7b68723910b3","dem","Democrat",47,"Male","Other","dem","for","dem_for",1,100,100,100,100,10,20,0,10,0,0,0,0,100,10,0,"Independent / non-partisan / politically neutral","Strong Democrat","Moderate Republican","AI language model",0,0
"5ee6706034f12e3d82d952aa","dem","Democrat",27,"Male","Asian or Pacific Islander","repub","for","repub_for",0,100,80,100,100,0,25,0,0,65,70,50,50,95,6.25,58.75,"Strong Democrat","Moderate Republican","Moderate Republican","AI language model",0,0
"633fadee5fc02d5c5e7c8eec","dem","Democrat",34,"Male","Caucasian/White","repub","against","repub_against",0,61,40,60,57,63,43,59,61,60,40,63,62,54.5,56.5,56.25,"Independent / non-partisan / politically neutral","Independent / non-partisan / politically neutral","Independent / non-partisan / politically neutral","Politician",0,0
"5f55703988e3f3145f5bb48a","dem","Democrat",31,"Female","Hispanic or Latino","dem","for","dem_for",1,61,41,68,59,44,60,49,51,49,58,63,46,57.25,51,54,"Moderate Democrat","Moderate Republican","Moderate Democrat","Politician",1,0
"63d461113c2fbc554ca3816c","dem","Democrat",66,"Male","Caucasian/White","repub","for","repub_for",0,100,100,100,100,75,60,50,76,60,59,60,61,100,65.25,60,"Moderate Republican","Independent / non-partisan / politically neutral","Strong Republican","AI language model",0,0
"6277f24d24ba4608b3fa016c","dem","Democrat",38,"Female","African American/Black","dem","against","dem_against",1,0,0,0,0,0,5,0,7,100,100,100,100,0,3,100,"Moderate Republican","Strong Democrat","Strong Democrat","Politician",1,0
"5c5badb6a333b50001db9724","dem","Democrat",30,"Male","Caucasian/White","repub","for","repub_for",0,100,100,100,100,100,100,50,100,50,50,10,50,100,87.5,40,"Moderate Democrat","Moderate Republican","Moderate Republican","Activist",0,0
"5df4565dfeea89323021ef27","dem","Democrat",66,"Female","Caucasian/White","repub","against","repub_against",0,92,93,92,92,2,5,0,0,0,10,8,9,92.25,1.75,6.75,"Strong Republican","Strong Democrat","Moderate Democrat","Politician",1,0
"5dea9fb3cb53ca1cda9f6116","dem","Democrat",40,"Female","Caucasian/White","repub","against","repub_against",0,90,81,87,84,0,0,0,0,4,35,10,46,85.5,0,23.75,"Independent / non-partisan / politically neutral","Moderate Democrat","Other (Libertarian, Green Party, etc.)","Activist",1,0
"55b8d0bffdf99b0f2859fe73","dem","Democrat",42,"Male","Caucasian/White","repub","against","repub_against",0,40,25,65,25,4,5,0,0,10,25,20,20,38.75,2.25,18.75,"Moderate Republican","Strong Democrat","Moderate Democrat","Policy Expert",0,0
"63cc61687ea57d11f6761f4d","dem","Democrat",52,"Male","African American/Black","dem","for","dem_for",1,81,8,71,81,79,10,76,87,81,7,78,60,60.25,63,56.5,"Moderate Democrat","Moderate Democrat","Moderate Democrat","Policy Expert",0,0
"63bc9e8cd8106f8d94c636d4","dem","Democrat",27,"Female","Caucasian/White","repub","for","repub_for",0,78,77,65,71,54,65,31,62,62,64,38,50,72.75,53,53.5,"Moderate Democrat","Independent / non-partisan / politically neutral","Moderate Republican","Politician",1,0
"6512489faab77af3add5515c","dem","Democrat",23,"Female","Hispanic or Latino","repub","for","repub_for",0,100,100,50,100,95,87,50,91,19,19,0,10,87.5,80.75,12,"Independent / non-partisan / politically neutral","Independent / non-partisan / politically neutral","Independent / non-partisan / politically neutral","AI language model",1,0
"63d193c45e01ccb694993e7f","dem","Democrat",26,"Male","Caucasian/White","dem","for","dem_for",1,10,14,11,9,13,11,12,9,21,11,19,19,11,11.25,17.5,"Moderate Democrat","Other (Libertarian, Green Party, etc.)","Moderate Republican","AI language model",0,0
"61213f0d3b4fb00946c94410","dem","Democrat",38,"Female","Caucasian/White","dem","against","dem_against",1,60,50,60,65,4,3,10,8,30,30,23,23,58.75,6.25,26.5,"Moderate Republican","Moderate Democrat","Moderate Democrat","Activist",1,0
"57619c099fce230007797320","dem","Democrat",27,"Male","Asian or Pacific Islander","dem","against","dem_against",1,100,100,100,100,19,30,0,20,100,100,50,100,100,17.25,87.5,"Strong Republican","Independent / non-partisan / politically neutral","Strong Democrat","AI language model",0,0
"60fcd2dd707fa1b11edb5152","dem","Democrat",23,"Female","Hispanic or Latino","repub","against","repub_against",0,100,100,100,100,0,18,0,0,9,15,20,20,100,4.5,16,"Moderate Republican","Moderate Democrat","Moderate Democrat","Student",1,0
"5bcc60b95c2b810001dc68e2","dem","Democrat",28,"Male","Caucasian/White","repub","for","repub_for",0,83,19,79,79,73,20,87,72,69,82,18,30,65,63,49.75,"Moderate Democrat","Moderate Democrat","Independent / non-partisan / politically neutral","Politician",0,0
"63bd971320ab2d40a1d02aa8","dem","Democrat",48,"Female","Caucasian/White","repub","for","repub_for",0,93,16,72,32,15,17,20,21,22,16,23,25,53.25,18.25,21.5,"Moderate Democrat","Strong Republican","Strong Republican","Activist",1,0
"63cefa3fb206efc525de69a9","dem","Democrat",52,"Female","Caucasian/White","dem","for","dem_for",1,50,59,52,50,50,58,50,43,71,80,71,74,52.75,50.25,74,"Strong Democrat","Moderate Democrat","Independent / non-partisan / politically neutral","AI language model",1,0
"63d30b2b7cd6beb472ecc740","dem","Democrat",20,"Male","African American/Black","dem","for","dem_for",1,56,19,53,56,71,69,64,79,19,22,33,3,46,70.75,19.25,"Strong Democrat","Independent / non-partisan / politically neutral","Strong Republican","Politician",0,0
"615e420a23219efe3427a367","dem","Democrat",64,"Female","Caucasian/White","repub","against","repub_against",0,100,92,91,100,100,0,0,0,10,9,20,8,95.75,25,11.75,"Moderate Republican","Moderate Democrat","Independent / non-partisan / politically neutral","AI language model",1,0
"5ffd055afa9eac21f6e8bc6f","dem","Democrat",64,"Female","Caucasian/White","dem","against","dem_against",1,77,92,90,88,0,0,0,0,29,23,24,27,86.75,0,25.75,"Strong Republican","Strong Republican","Strong Democrat","Politician",1,0
"643adb4a213b87bfc7e21e3f","dem","Democrat",48,"Female","African American/Black","repub","for","repub_for",0,60,50,42,50,76,70,30,81,49,50,41,50,50.5,64.25,47.5,"Strong Democrat","Independent / non-partisan / politically neutral","Strong Republican","AI language model",1,0
"5671927473f58b000d664293","dem","Democrat",32,"Female","Caucasian/White","dem","against","dem_against",1,90,90,90,90,0,10,0,0,0,0,0,0,90,2.5,0,"Moderate Democrat","Strong Democrat","Strong Democrat","Policy Expert",1,0
"64410827edd51619ec01d945","dem","Democrat",56,"Female","African American/Black","dem","against","dem_against",1,10,80,0,0,81,32,0,5,0,0,0,0,22.5,29.5,0,"Moderate Republican","Strong Republican","Strong Republican","AI language model",1,0
"647ffbcfcf8adc8070bc2291","dem","Democrat",61,"Female","Caucasian/White","dem","for","dem_for",1,93,60,94,82,50,15,50,50,92,90,93,93,82.25,41.25,92,"Strong Democrat","Moderate Democrat","Strong Democrat","Policy Expert",1,0
"6510cd961db8436e29a29680","dem","Democrat",34,"Male","African American/Black","dem","for","dem_for",1,100,100,100,100,70,70,60,70,0,0,0,0,100,67.5,0,"Moderate Democrat","Moderate Democrat","Moderate Democrat","Journalist",0,0
"5d924b1fc48e5f0017ad2579","dem","Democrat",39,"Male","Caucasian/White","dem","for","dem_for",1,100,100,100,100,20,30,0,5,100,100,60,80,100,13.75,85,"Strong Democrat","Moderate Democrat","Moderate Republican","Activist",0,0
"5e08bbbafeea891c97523e87","dem","Democrat",29,"Female","Caucasian/White","dem","against","dem_against",1,100,100,97,97,0,3,0,0,0,0,0,0,98.5,0.75,0,"Moderate Democrat","Strong Democrat","Strong Democrat","AI language model",1,0
"6431a039ddca4f4c86f68b05","dem","Democrat",54,"Male","Caucasian/White","dem","against","dem_against",1,70,44,50,70,0,0,0,0,40,40,11,50,58.5,0,35.25,"Independent / non-partisan / politically neutral","Moderate Democrat","Strong Democrat","AI language model",0,0
"627936b58e6416782149ddcb","dem","Democrat",24,"Female","Caucasian/White","dem","for","dem_for",1,69,91,57,77,2,13,0,5,2,9,0,4,73.5,5,3.75,"Strong Democrat","Moderate Democrat","Moderate Republican","Activist",1,0
"647f2d441bd745bf64c3d076","dem","Democrat",49,"Male","Caucasian/White","dem","for","dem_for",1,95,95,100,97,0,60,33,0,45,45,30,60,96.75,23.25,45,"Strong Democrat","Moderate Democrat","Moderate Republican","Politician",0,0
"5df2f2ed4c81b2201c6c782e","dem","Democrat",74,"Female","Caucasian/White","repub","against","repub_against",0,90,90,55,95,0,0,0,0,15,50,45,40,82.5,0,37.5,"Independent / non-partisan / politically neutral","Strong Democrat","Moderate Democrat","Student",1,0
"63169589b2fd7dd8f24702ba","dem","Democrat",48,"Male","Caucasian/White","dem","for","dem_for",1,100,100,100,100,0,100,0,0,80,92,30,84,100,25,71.5,"Independent / non-partisan / politically neutral","Moderate Democrat","Independent / non-partisan / politically neutral","Student",0,0
"6073e0d481953bbd2cd61145","dem","Democrat",28,"Male","Caucasian/White","repub","for","repub_for",0,100,100,100,100,5,9,0,0,98,83,60,82,100,3.5,80.75,"Strong Democrat","Strong Republican","Moderate Republican","Student",0,0
"65034d480a9dec0b9ceee931","dem","Democrat",64,"Female","Caucasian/White","repub","for","repub_for",0,100,100,100,85,45,45,0,45,10,15,10,15,96.25,33.75,12.5,"Strong Democrat","Strong Republican","Strong Republican","Politician",1,0
"615dd0b0a024ba4f4b4f7c24","dem","Democrat",44,"Female","Caucasian/White","repub","for","repub_for",0,100,100,100,100,0,0,0,0,100,100,50,75,100,0,81.25,"Moderate Democrat","Moderate Republican","Strong Republican","Activist",1,0
"63d80b500adef5b476e289a4","dem","Democrat",36,"Male","Caucasian/White","dem","for","dem_for",1,90,90,80,90,10,10,20,0,0,0,0,0,87.5,10,0,"Moderate Democrat","Moderate Democrat","Strong Republican","Policy Expert",0,0
"63d405f7e050f2a0ac79492b","dem","Democrat",28,"Female","Caucasian/White","dem","against","dem_against",1,71,76,66,62,0,5,0,0,0,10,0,0,68.75,1.25,2.5,"Independent / non-partisan / politically neutral","Independent / non-partisan / politically neutral","Moderate Democrat","Professor",1,0
"5a4c1ecaefd8df0001d34305","dem","Democrat",30,"Male","Caucasian/White","repub","for","repub_for",0,33,67,25,36,16,28,13,13,28,60,44,40,40.25,17.5,43,"Moderate Democrat","Independent / non-partisan / politically neutral","Moderate Republican","Activist",0,0
"63d570d979c31656fece7c7d","dem","Democrat",64,"Male","Caucasian/White","repub","against","repub_against",0,90,85,80,85,0,0,0,0,60,50,35,49,85,0,48.5,"Moderate Republican","Moderate Republican","Moderate Democrat","AI language model",0,0
"5dd877b0568ca582fb24699f","dem","Democrat",60,"Female","Caucasian/White","repub","against","repub_against",0,91,92,91,96,0,0,0,0,20,17,20,19,92.5,0,19,"Moderate Democrat","Moderate Democrat","Strong Democrat","AI language model",1,0
"614f6bad672ef7cf5ecfd965","dem","Democrat",65,"Male","Caucasian/White","repub","against","repub_against",0,71,75,72,75,0,0,0,0,49,50,50,60,73.25,0,52.25,"Moderate Republican","Moderate Democrat","Strong Democrat","AI language model",0,0
"61076f9a8d1f2364f81675f5","dem","Democrat",30,"Female","Caucasian/White","dem","against","dem_against",1,85,90,80,90,0,0,0,0,20,30,30,30,86.25,0,27.5,"Moderate Republican","Strong Democrat","Strong Democrat","Student",1,0
"608f2bae0ee0a74455533e4c","dem","Democrat",59,"Female","Asian or Pacific Islander","repub","against","repub_against",0,90,95,95,95,5,15,0,5,5,5,10,20,93.75,6.25,10,"Moderate Republican","Moderate Democrat","Moderate Democrat","AI language model",1,0
"5607080ed7def20012b733c3","dem","Democrat",28,"Female","Caucasian/White","dem","against","dem_against",1,90,90,80,80,0,25,0,0,30,20,20,9,85,6.25,19.75,"Moderate Democrat","Moderate Democrat","Moderate Democrat","Professor",1,0
"5aa83a71f6dfdd0001eb1690","dem","Democrat",33,"Female","Caucasian/White","repub","against","repub_against",0,97,42,35,32,0,14,0,3,5,13,3,0,51.5,4.25,5.25,"Moderate Democrat","Strong Republican","Independent / non-partisan / politically neutral","AI language model",1,0
"5e1c138a2bf9514062e4de6b","dem","Democrat",37,"Male","Caucasian/White","repub","for","repub_for",0,80,80,100,100,0,10,0,0,100,80,60,75,90,2.5,78.75,"Independent / non-partisan / politically neutral","Strong Republican","Moderate Republican","AI language model",0,0
"558ed072fdf99b3a6486371d","dem","Democrat",56,"Female","Caucasian/White","repub","against","repub_against",0,99,100,100,100,0,14,0,0,0,5,0,1,99.75,3.5,1.5,"Moderate Republican","Moderate Democrat","Moderate Republican","AI language model",1,0
"63d2eec88a81e2462be70762","dem","Democrat",31,"Male","African American/Black","dem","against","dem_against",1,100,100,100,100,0,0,0,0,0,0,0,0,100,0,0,"Independent / non-partisan / politically neutral","Independent / non-partisan / politically neutral","Strong Democrat","AI language model",0,0
"64d5078f2a137d6c7b563d12","dem","Democrat",51,"Female","Caucasian/White","dem","against","dem_against",1,99,100,100,100,0,12,0,0,25,30,18,21,99.75,3,23.5,"Strong Democrat","Strong Democrat","Moderate Democrat","Policy Expert",1,0
"610247cdbc9b348fd6601cb3","dem","Democrat",24,"Female","Caucasian/White","dem","for","dem_for",1,92,87,91,95,35,30,18,40,45,41,30,40,91.25,30.75,39,"Moderate Democrat","Moderate Democrat","Independent / non-partisan / politically neutral","Journalist",1,0
"5f557b11e44ff19554e13eaf","dem","Democrat",31,"Or do you describe yourself in another way (write in gender identity)","Caucasian/White","dem","for","dem_for",1,100,100,100,100,30,50,0,0,15,25,0,10,100,20,12.5,"Moderate Democrat","Moderate Democrat","Independent / non-partisan / politically neutral","Activist",3,0
"64db80772c860983ea3a7310","dem","Democrat",54,"Female","African American/Black","repub","against","repub_against",0,60,20,41,50,5,5,6,3,59,42,63,71,42.75,4.75,58.75,"Moderate Republican","Moderate Republican","Moderate Democrat","Journalist",1,0
"6509f31efd678178670009c8","dem","Democrat",25,"Female","Asian or Pacific Islander","dem","against","dem_against",1,0,0,0,0,0,27,0,0,0,0,0,0,0,6.75,0,"Moderate Democrat","Moderate Democrat","Moderate Democrat","Politician",1,0
"65028df3dcbf9224299692c4","dem","Democrat",35,"Male","Hispanic or Latino","repub","for","repub_for",0,90,90,85,90,0,30,0,0,40,70,50,30,88.75,7.5,47.5,"Independent / non-partisan / politically neutral","Independent / non-partisan / politically neutral","Strong Republican","Journalist",0,0
"6018a5c0e1600b187ccb8693","dem","Democrat",26,"Male","Asian or Pacific Islander","repub","against","repub_against",0,79,75,70,72,76,29,26,69,65,22,30,71,74,50,47,"Moderate Democrat","Moderate Republican","Moderate Democrat","AI language model",0,0
"650169f7d5e6b51f1c1592db","dem","Democrat",27,"Female","Caucasian/White","dem","for","dem_for",1,90,60,80,80,35,25,25,30,5,5,6,5,77.5,28.75,5.25,"Strong Democrat","Moderate Democrat","Moderate Republican","Student",1,0
"62e036569eccf0c9324081b6","dem","Democrat",40,"Female","Caucasian/White","repub","for","repub_for",0,100,100,100,100,10,70,0,0,0,30,19,3,100,20,13,"Moderate Democrat","Other (Libertarian, Green Party, etc.)","Strong Republican","Student",1,0
"5b98d9362cca9c0001de161f","dem","Democrat",51,"Male","Caucasian/White","repub","for","repub_for",0,55,30,20,20,5,10,0,5,100,100,65,100,31.25,5,91.25,"Strong Democrat","Independent / non-partisan / politically neutral","Strong Republican","AI language model",0,0
"60d7b3469a65ac7408cb9dd3","dem","Democrat",59,"Male","Caucasian/White","dem","for","dem_for",1,95,95,95,95,50,30,5,35,20,40,50,30,95,30,35,"Moderate Democrat","Moderate Democrat","Moderate Democrat","AI language model",0,0
"63d31b44050f25d498f32cd1","dem","Democrat",63,"Female","Caucasian/White","repub","for","repub_for",0,96,32,83,94,40,28,21,8,35,21,14,36,76.25,24.25,26.5,"Moderate Republican","Strong Republican","Strong Republican","AI language model",1,0
"61132bc50df61e6484ec3c23","dem","Democrat",22,"Female","Asian or Pacific Islander","dem","against","dem_against",1,96,94,96,94,58,65,53,61,0,0,0,0,95,59.25,0,"Moderate Democrat","Independent / non-partisan / politically neutral","Strong Democrat","Student",1,0
"5f8cbc5c355ea745e6cef2ca","dem","Democrat",39,"Female","Hispanic or Latino","repub","for","repub_for",0,100,100,100,100,65,70,50,65,0,0,0,0,100,62.5,0,"Moderate Democrat","Moderate Democrat","Strong Republican","Journalist",1,0
"615dbec57d764bf5ab0a56e5","dem","Democrat",37,"Female","Caucasian/White","repub","for","repub_for",0,100,71,85,74,26,16,5,81,100,100,100,100,82.5,32,100,"Strong Democrat","Strong Democrat","Moderate Democrat","Policy Expert",1,0
"63cc4ca8aa8ed478722c8a7c","dem","Democrat",53,"Male","Caucasian/White","dem","against","dem_against",1,85,85,75,80,0,0,0,0,20,25,45,33,81.25,0,30.75,"Strong Democrat","Moderate Democrat","Strong Democrat","Student",0,0
"589a84282a697d0001cfcfc1","dem","Democrat",57,"Male","Caucasian/White","dem","for","dem_for",1,92,100,96,91,40,40,9,30,75,80,60,75,94.75,29.75,72.5,"Strong Democrat","Moderate Democrat","Independent / non-partisan / politically neutral","Politician",0,0
