"prolific_ID","party","pol_affil","age","gender","ethnicity","treatment","stance","condition","aligned","vax_1","vax_2","vax_3","vax_4","elec_1","elec_2","elec_3","elec_4","dep_1","dep_2","dep_3","dep_4","dv_response_mean_vax","dv_response_mean_elec","dv_response_mean_dep","vax_partisanship","elec_partisanship","dep_partisanship","authorship","sex","party_binary"
"642ead184d7533ccfd57d888","repub","Democrat",64,"Male","Caucasian/White","repub","for","repub_for",1,80,40,70,60,80,35,70,80,80,30,70,80,62.5,66.25,65,"Moderate Democrat","Independent / non-partisan / politically neutral","Strong Democrat","Politician",0,1
"603039c84bcf02e81ae8a052","repub","Republican",40,"Male","Caucasian/White","repub","for","repub_for",1,30,18,25,21,60,60,39,60,100,100,80,100,23.5,54.75,95,"Moderate Democrat","Moderate Democrat","Moderate Republican","AI language model",0,1
"644d9f390f2b8274af07c00e","repub","Republican",52,"Male","Caucasian/White","repub","against","repub_against",1,19,19,9,33,15,15,0,9,91,93,13,93,20,9.75,72.5,"Moderate Democrat","Moderate Democrat","Moderate Republican","Professor",0,1
"64309be1d7d085ed8ee4c129","repub","Republican",29,"Male","Hispanic or Latino","repub","against","repub_against",1,0,0,0,0,67,78,81,100,100,100,100,100,0,81.5,100,"Strong Republican","Independent / non-partisan / politically neutral","Strong Democrat","Politician",0,1
"60d54e6c7c07f25c5b751491","repub","Republican",38,"Female","Caucasian/White","repub","for","repub_for",1,0,0,0,0,35,44,25,45,67,100,87,92,0,37.25,86.5,"Strong Democrat","Independent / non-partisan / politically neutral","Strong Republican","Activist",1,1
"5edef14e402f7d1ac3b97c74","repub","Republican",28,"Female","Caucasian/White","repub","against","repub_against",1,50,0,20,0,10,10,20,20,80,80,80,80,17.5,15,80,"Strong Democrat","Independent / non-partisan / politically neutral","Moderate Democrat","Activist",1,1
"5bfb17cc46911f0001d7ddc0","repub","Republican",27,"Female","Caucasian/White","repub","against","repub_against",1,80,71,66,62,33,12,0,9,40,61,61,50,69.75,13.5,53,"Moderate Democrat","Strong Democrat","Moderate Republican","Journalist",1,1
"5ffc9b8e0cbe201153a2b381","repub","Republican",34,"Male","Asian or Pacific Islander","repub","for","repub_for",1,61,59,55,59,90,90,82,95,100,100,100,100,58.5,89.25,100,"Moderate Democrat","Moderate Republican","Strong Republican","Journalist",0,1
"6417216d7296c5577859e6c2","repub","Republican",22,"Male","Caucasian/White","repub","for","repub_for",1,0,0,0,0,100,80,10,100,100,100,100,100,0,72.5,100,"Strong Democrat","Independent / non-partisan / politically neutral","Strong Republican","AI language model",0,1
"59fb91bd5d06850001afebe2","repub","Republican",41,"Female","Hispanic or Latino","repub","for","repub_for",1,2,1,5,0,70,70,55,75,99,99,90,98,2,67.5,96.5,"Strong Democrat","Independent / non-partisan / politically neutral","Strong Republican","Politician",1,1
"5c1199258b095d00015cf0ec","repub","Republican",68,"Male","Caucasian/White","repub","against","repub_against",1,0,0,3,0,17,57,32,22,70,84,81,81,0.75,32,79,"Moderate Republican","Moderate Democrat","Strong Democrat","Politician",0,1
"5c04872c55614800012b7cf0","repub","Republican",25,"Female","Caucasian/White","repub","for","repub_for",1,90,33,37,16,5,8,5,0,91,91,92,100,44,4.5,93.5,"Moderate Democrat","Independent / non-partisan / politically neutral","Moderate Republican","Activist",1,1
"6063c0f31b718b3623f66303","repub","Republican",53,"Female","Caucasian/White","repub","against","repub_against",1,100,100,100,100,0,0,0,0,100,100,100,100,100,0,100,"Independent / non-partisan / politically neutral","Strong Democrat","Strong Democrat","Politician",1,1
"6509abbb80551aae9757a925","repub","Republican",22,"Female","Asian or Pacific Islander","repub","against","repub_against",1,64,38,30,73,83,79,16,77,100,100,62,100,51.25,63.75,90.5,"Strong Republican","Strong Republican","Strong Republican","Politician",1,1
"60feef54a8eb05768611cac3","repub","Republican",20,"Female","Caucasian/White","repub","for","repub_for",1,59,42,81,53,41,46,60,41,75,71,62,71,58.75,47,69.75,"Strong Democrat","Moderate Democrat","Moderate Democrat","Student",1,1
"615dfbb483f8480303655714","repub","Other",40,"Male","Caucasian/White","repub","for","repub_for",1,0,0,0,0,80,90,50,75,90,100,100,100,0,73.75,97.5,"Strong Democrat","Independent / non-partisan / politically neutral","Moderate Republican","AI language model",0,1
"59ed38ef3e4b5a00016aa904","repub","Republican",44,"Female","Caucasian/White","repub","against","repub_against",1,90,40,30,25,0,0,0,0,10,10,5,0,46.25,0,6.25,"Strong Republican","Independent / non-partisan / politically neutral","Moderate Republican","Activist",1,1
"636570d91a49a6d6cbcbc854","repub","Republican",31,"Male","African American/Black","repub","against","repub_against",1,35,6,15,20,20,10,15,15,20,35,35,40,19,15,32.5,"Moderate Republican","Moderate Republican","Independent / non-partisan / politically neutral","Politician",0,1
"64143e269d37d7ec27c8a2a9","repub","Republican",34,"Male","African American/Black","repub","for","repub_for",1,26,76,21,24,62,31,32,67,77,75,83,75,36.75,48,77.5,"Moderate Democrat","Moderate Democrat","Moderate Democrat","Policy Expert",0,1
"5e5e9f949ec7440200735db7","repub","Republican",30,"Female","Caucasian/White","repub","for","repub_for",1,44,46,50,42,41,70,18,35,86,92,73,83,45.5,41,83.5,"Strong Democrat","Independent / non-partisan / politically neutral","Moderate Republican","AI language model",1,1
"650da0e8a52c9d8be882ec49","repub","Republican",31,"Male","African American/Black","repub","against","repub_against",1,88,91,78,89,7,10,8,4,72,99,77,98,86.5,7.25,86.5,"Independent / non-partisan / politically neutral","Independent / non-partisan / politically neutral","Independent / non-partisan / politically neutral","Activist",0,1
"5b29b956007d870001c82114","repub","Republican",46,"Male","Caucasian/White","repub","for","repub_for",1,40,22,36,27,42,40,32,41,60,61,50,60,31.25,38.75,57.75,"Strong Democrat","Independent / non-partisan / politically neutral","Moderate Republican","AI language model",0,1
"637d2fca18a9a474c1032ba2","repub","Republican",50,"Male","Caucasian/White","repub","for","repub_for",1,40,25,79,77,26,14,33,38,69,96,90,92,55.25,27.75,86.75,"Moderate Republican","Moderate Democrat","Moderate Republican","Activist",0,1
"63d7d0047975f39570dfa810","repub","Republican",31,"Male","Caucasian/White","repub","against","repub_against",1,0,0,50,0,10,10,0,0,100,100,100,100,12.5,5,100,"Strong Republican","Strong Democrat","Strong Democrat","Politician",0,1
"62ec1607cf0be424ae3e29d1","repub","Republican",34,"Male","Caucasian/White","repub","for","repub_for",1,63,17,35,59,56,36,45,53,90,89,85,85,43.5,47.5,87.25,"Independent / non-partisan / politically neutral","Moderate Republican","Moderate Democrat","Student",0,1
"57c304c04814b5000171d4ce","repub","Republican",46,"Male","Caucasian/White","repub","against","repub_against",1,10,10,10,0,46,45,30,45,75,80,65,70,7.5,41.5,72.5,"Strong Republican","Other (Libertarian, Green Party, etc.)","Strong Democrat","Student",0,1
"61fa92365719bc09cb8349bf","repub","Republican",49,"Male","Caucasian/White","repub","for","repub_for",1,100,80,90,80,0,0,0,0,100,100,85,100,87.5,0,96.25,"Moderate Republican","Moderate Democrat","Strong Republican","AI language model",0,1
"638e2e92c76507ccf2843847","repub","Republican",26,"Female","Caucasian/White","repub","against","repub_against",1,100,100,100,100,67,68,61,82,0,0,0,0,100,69.5,0,"Independent / non-partisan / politically neutral","Moderate Democrat","Independent / non-partisan / politically neutral","Activist",1,1
"646b776eca37542a899c1de5","repub","Republican",57,"Female","Caucasian/White","repub","for","repub_for",1,18,0,0,0,71,50,61,70,100,100,100,100,4.5,63,100,"Moderate Republican","Moderate Republican","Strong Republican","AI language model",1,1
"650beb3afdc0195ec4ffda89","repub","Republican",35,"Male","Caucasian/White","repub","against","repub_against",1,37,8,9,32,74,75,19,70,100,100,59,100,21.5,59.5,89.75,"Moderate Republican","Independent / non-partisan / politically neutral","Strong Democrat","Activist",0,1
"610866803c5edfd35f59cd0c","repub","Republican",62,"Male","Caucasian/White","repub","against","repub_against",1,0,0,0,0,0,0,0,0,0,0,29,0,0,0,7.25,"Independent / non-partisan / politically neutral","Moderate Republican","Moderate Democrat","AI language model",0,1
"60fdd725b2cd02db32f9c718","repub","Republican",30,"Female","Caucasian/White","repub","for","repub_for",1,100,90,100,100,67,65,57,65,70,78,70,70,97.5,63.5,72,"Moderate Democrat","Moderate Republican","Strong Republican","Politician",1,1
"6106f6e22517f1e7cb3ff868","repub","Republican",59,"Female","Caucasian/White","repub","for","repub_for",1,70,70,90,75,100,100,0,100,100,100,50,100,76.25,75,87.5,"Independent / non-partisan / politically neutral","Independent / non-partisan / politically neutral","Independent / non-partisan / politically neutral","AI language model",1,1
"55a7f195fdf99b7508d7d886","repub","Republican",35,"Female","Caucasian/White","repub","against","repub_against",1,0,0,0,0,50,60,10,50,100,100,100,100,0,42.5,100,"Moderate Republican","Strong Democrat","Strong Democrat","Student",1,1
"5f3a908af90ced0c3b31be27","repub","Republican",45,"Male","Caucasian/White","repub","for","repub_for",1,90,20,95,85,85,20,85,85,50,25,85,85,72.5,68.75,61.25,"Moderate Democrat","Moderate Democrat","Moderate Democrat","Policy Expert",0,1
"55e5d5fdc70c7a000b2a5bac","repub","Republican",43,"Female","Caucasian/White","repub","against","repub_against",1,0,0,0,0,30,29,25,30,100,100,100,100,0,28.5,100,"Moderate Republican","Independent / non-partisan / politically neutral","Moderate Democrat","Journalist",1,1
"5c6d460ec3aa150001145611","repub","Republican",32,"Female","Caucasian/White","repub","against","repub_against",1,92,39,71,20,31,50,8,11,9,71,50,50,55.5,25,45,"Strong Republican","Strong Republican","Strong Democrat","Activist",1,1
"5cec2163d439ae0016596611","repub","Republican",36,"Female","Caucasian/White","repub","for","repub_for",1,0,0,0,0,91,50,50,92,100,100,86,83,0,70.75,92.25,"Moderate Democrat","Moderate Republican","Moderate Republican","AI language model",1,1
"6152be1021c9ab590015a3e3","repub","Republican",33,"Female","Caucasian/White","repub","against","repub_against",1,0,0,0,0,50,50,50,50,31,50,37,50,0,50,42,"Independent / non-partisan / politically neutral","Independent / non-partisan / politically neutral","Independent / non-partisan / politically neutral","AI language model",1,1
"56875435369319000c26947d","repub","Republican",36,"Male","Caucasian/White","repub","for","repub_for",1,78,67,75,85,68,83,10,90,73,81,67,50,76.25,62.75,67.75,"Moderate Democrat","Independent / non-partisan / politically neutral","Strong Republican","AI language model",0,1
"5ec085451dce4f1460284292","repub","Republican",48,"Female","Caucasian/White","repub","for","repub_for",1,74,40,75,74,50,15,50,45,90,100,85,100,65.75,40,93.75,"Strong Democrat","Moderate Republican","Strong Republican","Politician",1,1
"63d1819e544fa53e891614ec","repub","Republican",35,"Female","Caucasian/White","repub","against","repub_against",1,0,0,11,0,50,50,0,50,100,100,100,100,2.75,37.5,100,"Strong Republican","Independent / non-partisan / politically neutral","Strong Democrat","AI language model",1,1
"5d4732b70829350016ed314d","repub","Republican",52,"Male","African American/Black","repub","for","repub_for",1,0,0,0,100,60,70,38,62,85,85,80,100,25,57.5,87.5,"Strong Democrat","Independent / non-partisan / politically neutral","Strong Republican","Activist",0,1
"63f7a3efa5b4d0027e3185f0","repub","Republican",40,"Male","Caucasian/White","repub","against","repub_against",1,0,0,0,0,100,50,50,80,100,100,100,100,0,70,100,"Strong Republican","Strong Democrat","Strong Democrat","AI language model",0,1
"5d51ffd641a6aa0019ca73df","repub","Republican",47,"Male","Caucasian/White","repub","against","repub_against",1,0,0,0,0,50,50,50,50,80,80,80,100,0,50,85,"Strong Republican","Strong Democrat","Strong Democrat","Politician",0,1
"5c26b50d1fc74500017cc346","repub","Republican",41,"Female","Caucasian/White","repub","for","repub_for",1,99,100,96,95,1,3,5,0,15,21,34,20,97.5,2.25,22.5,"Strong Democrat","Strong Republican","Strong Republican","Politician",1,1
"61084d5606f7f1e9239785a2","repub","Republican",51,"Male","Asian or Pacific Islander","repub","against","repub_against",1,90,95,90,100,0,0,0,0,10,10,50,80,93.75,0,37.5,"Moderate Republican","Strong Republican","Independent / non-partisan / politically neutral","Politician",0,1
"650dabfb249f67881a58d139","repub","Republican",38,"Male","Caucasian/White","repub","for","repub_for",1,30,70,30,20,61,64,28,36,69,90,76,84,37.5,47.25,79.75,"Moderate Democrat","Moderate Republican","Strong Republican","Student",0,1
"5de50461a1d49a0845d168fc","repub","Republican",67,"Male","Caucasian/White","repub","against","repub_against",1,5,5,5,5,25,30,20,25,75,75,70,75,5,25,73.75,"Strong Republican","Moderate Democrat","Strong Democrat","Professor",0,1
"60175a2c2d7cc99cb9f4049c","repub","Republican",32,"Female","Caucasian/White","repub","for","repub_for",1,50,58,43,23,71,82,21,60,68,68,50,50,43.5,58.5,59,"Moderate Democrat","Moderate Republican","Strong Republican","AI language model",1,1
"5be7a4f33b047e0001a3a4cd","repub","Republican",65,"Female","Caucasian/White","repub","for","repub_for",1,100,100,93,100,0,17,0,0,90,100,85,100,98.25,4.25,93.75,"Moderate Republican","Moderate Democrat","Strong Republican","Activist",1,1
"5c65739723f6300001380c2c","repub","Republican",40,"Female","Caucasian/White","repub","against","repub_against",1,40,70,50,50,30,40,10,30,45,50,50,50,52.5,27.5,48.75,"Strong Republican","Strong Democrat","Moderate Democrat","Student",1,1
"5fbd1b3f7610c105872121e6","repub","Republican",53,"Female","Caucasian/White","repub","for","repub_for",1,87,79,90,87,37,40,22,43,100,100,80,100,85.75,35.5,95,"Moderate Democrat","Independent / non-partisan / politically neutral","Moderate Republican","AI language model",1,1
"58a477c660cd820001e9a5d6","repub","Republican",53,"Female","Caucasian/White","repub","against","repub_against",1,8,5,7,3,89,89,36,92,92,91,82,92,5.75,76.5,89.25,"Strong Republican","Strong Democrat","Strong Democrat","Journalist",1,1
"612c16910ea0892331f4d7c1","repub","Republican",21,"Female","Caucasian/White","repub","for","repub_for",1,32,25,29,27,42,42,57,32,34,68,51,45,28.25,43.25,49.5,"Moderate Republican","Strong Republican","Moderate Republican","Journalist",1,1
"5ef7ae31033dea4dde0b24de","repub","Republican",92,"Female","Caucasian/White","repub","for","repub_for",1,100,100,90,100,30,30,10,60,100,100,90,100,97.5,32.5,97.5,"Moderate Republican","Moderate Republican","Strong Republican","Policy Expert",1,1
"63d85999228b7d6b636dd96c","repub","Republican",44,"Male","Caucasian/White","repub","against","repub_against",1,33,34,40,31,20,22,18,34,41,37,48,44,34.5,23.5,42.5,"Moderate Democrat","Moderate Republican","Independent / non-partisan / politically neutral","AI language model",0,1
"62728884995a1a76605d0214","repub","Republican",45,"Female","Caucasian/White","repub","against","repub_against",1,0,0,0,0,100,82,40,92,100,100,100,100,0,78.5,100,"Independent / non-partisan / politically neutral","Strong Democrat","Moderate Democrat","Journalist",1,1
"6501b36ded6320466eb81209","repub","Republican",18,"Male","Asian or Pacific Islander","repub","for","repub_for",1,100,100,92,100,67,68,80,85,0,16,85,0,98,75,25.25,"Strong Republican","Moderate Republican","Moderate Republican","Activist",0,1
"5c42b2b65aca820001f71188","repub","Republican",27,"Female","Caucasian/White","repub","against","repub_against",1,30,80,75,70,0,8,0,0,10,12,10,10,63.75,2,10.5,"Moderate Republican","Independent / non-partisan / politically neutral","Independent / non-partisan / politically neutral","AI language model",1,1
"638f9c5080682fc265d5bf16","repub","Republican",65,"Female","Caucasian/White","repub","for","repub_for",1,83,60,81,61,29,20,31,32,75,65,65,70,71.25,28,68.75,"Independent / non-partisan / politically neutral","Independent / non-partisan / politically neutral","Independent / non-partisan / politically neutral","AI language model",1,1
"63d7cc4af906d9f7158dfc7c","repub","Republican",29,"Male","Caucasian/White","repub","against","repub_against",1,0,0,0,0,100,100,0,100,100,100,100,100,0,75,100,"Strong Republican","Strong Democrat","Independent / non-partisan / politically neutral","AI language model",0,1
"6450fec9aaeeb9567886560c","repub","Republican",60,"Female","Caucasian/White","repub","for","repub_for",1,62,1,33,96,4,17,24,9,62,57,55,34,48,13.5,52,"Independent / non-partisan / politically neutral","Independent / non-partisan / politically neutral","Independent / non-partisan / politically neutral","Journalist",1,1
"5d4ecfd93273de0019663e6b","repub","Republican",27,"Female","Other","repub","for","repub_for",1,1,1,5,1,25,15,15,5,99,99,99,99,2,15,99,"Strong Democrat","Moderate Democrat","Strong Republican","Activist",1,1
"6287748198aa98c765deff27","repub","Republican",48,"Female","Caucasian/White","repub","against","repub_against",1,0,0,0,0,55,45,40,40,80,90,75,85,0,45,82.5,"Moderate Republican","Moderate Democrat","Moderate Democrat","AI language model",1,1
"568e7e33e3ef9e000da202a7","repub","Republican",58,"Female","Caucasian/White","repub","against","repub_against",1,80,60,30,80,70,66,0,0,100,99,50,100,62.5,34,87.25,"Strong Democrat","Independent / non-partisan / politically neutral","Strong Democrat","Activist",1,1
"6516d393471120eb4dad1d49","repub","Republican",55,"Male","Caucasian/White","repub","for","repub_for",1,19,73,24,81,51,58,9,44,64,75,67,64,49.25,40.5,67.5,"Strong Republican","Independent / non-partisan / politically neutral","Independent / non-partisan / politically neutral","AI language model",0,1
"5c574d3f53fba80001bd302e","repub","Republican",32,"Female","Caucasian/White","repub","for","repub_for",1,37,24,35,26,38,33,38,36,77,92,71,83,30.5,36.25,80.75,"Strong Democrat","Independent / non-partisan / politically neutral","Strong Republican","Politician",1,1
"5d84e353a954540015f51437","repub","Republican",58,"Female","Caucasian/White","repub","against","repub_against",1,30,100,0,0,80,100,0,100,50,30,80,100,32.5,70,65,"Moderate Republican","Strong Republican","Strong Democrat","Activist",1,1
"63f7f9c1667fdae7a300f6d9","repub","Republican",41,"Female","Caucasian/White","repub","for","repub_for",1,71,31,90,30,81,100,49,81,55,51,51,51,55.5,77.75,52,"Independent / non-partisan / politically neutral","Independent / non-partisan / politically neutral","Strong Republican","Policy Expert",1,1
"62cf8b6eac8db5ea98343fbe","repub","Republican",39,"Male","Caucasian/White","repub","against","repub_against",1,0,0,0,0,50,50,50,50,50,52,50,50,0,50,50.5,"Strong Democrat","Independent / non-partisan / politically neutral","Moderate Republican","AI language model",0,1
"60d66ec4a3c13ac0f607e7d9","repub","Independent",35,"Female","Caucasian/White","repub","against","repub_against",1,71,72,79,75,32,20,40,26,74,79,74,87,74.25,29.5,78.5,"Independent / non-partisan / politically neutral","Independent / non-partisan / politically neutral","Independent / non-partisan / politically neutral","Journalist",1,1
"62c30d738badf86bc0875490","repub","Republican",40,"Female","Other","repub","for","repub_for",1,0,0,0,0,90,90,30,100,75,100,60,90,0,77.5,81.25,"Moderate Democrat","Moderate Republican","Moderate Republican","Journalist",1,1
"5c506a7b8ac59200014d05da","repub","Republican",62,"Male","Caucasian/White","repub","against","repub_against",1,9,0,6,0,100,96,100,100,72,82,70,88,3.75,99,78,"Strong Democrat","Independent / non-partisan / politically neutral","Moderate Republican","Journalist",0,1
"5ea48ae3461d1044f2d282cc","repub","Republican",58,"Male","Caucasian/White","repub","for","repub_for",1,90,90,90,90,25,50,50,10,100,100,100,100,90,33.75,100,"Independent / non-partisan / politically neutral","Independent / non-partisan / politically neutral","Strong Republican","AI language model",0,1
"5eacb97b5eaaf53389bfb8a2","repub","Republican",41,"Male","Caucasian/White","repub","against","repub_against",1,20,15,25,20,55,60,25,50,76,75,50,75,20,47.5,69,"Moderate Republican","Strong Democrat","Strong Democrat","AI language model",0,1
"6157d4e8c339aeb409d2e6a9","repub","Republican",59,"Female","Caucasian/White","repub","for","repub_for",1,0,0,0,0,80,91,10,86,88,91,81,95,0,66.75,88.75,"Strong Democrat","Strong Democrat","Strong Republican","Activist",1,1
"64b09076e81e8c03556dafee","repub","Republican",55,"Female","Caucasian/White","repub","for","repub_for",1,5,5,0,0,20,20,70,26,93,96,71,100,2.5,34,90,"Strong Democrat","Strong Republican","Strong Republican","Student",1,1
"5d82dce291fa480016305897","repub","Republican",23,"Female","Caucasian/White","repub","against","repub_against",1,75,80,21,22,76,68,24,82,66,36,68,75,49.5,62.5,61.25,"Moderate Republican","Moderate Republican","Moderate Democrat","Journalist",1,1
"5825dc1f7fcbaa000134776e","repub","Republican",64,"Male","Caucasian/White","repub","against","repub_against",1,3,0,14,0,85,90,73,91,72,86,76,92,4.25,84.75,81.5,"Strong Republican","Strong Democrat","Moderate Republican","Politician",0,1
"63bc87f783afb5aed2c937d2","repub","Republican",25,"Male","Caucasian/White","repub","for","repub_for",1,30,27,61,22,12,19,31,29,89,85,88,81,35,22.75,85.75,"Moderate Republican","Moderate Democrat","Strong Republican","Policy Expert",0,1
"5c82c9a4d8302a00010639b8","repub","Republican",33,"Male","Caucasian/White","repub","against","repub_against",1,10,0,20,0,80,70,15,92,100,100,100,100,7.5,64.25,100,"Independent / non-partisan / politically neutral","Strong Democrat","Strong Democrat","Journalist",0,1
"62b5dbad8247bb91a8ba272a","repub","Republican",41,"Female","Caucasian/White","repub","for","repub_for",1,10,16,1,0,67,64,36,65,100,100,100,100,6.75,58,100,"Strong Democrat","Strong Republican","Strong Republican","Activist",1,1
"5e37a8157cbf7472821acd03","repub","Republican",40,"Male","Caucasian/White","repub","for","repub_for",1,75,80,40,80,90,90,45,90,55,55,46,40,68.75,78.75,49,"Strong Democrat","Independent / non-partisan / politically neutral","Strong Republican","Professor",0,1
"5d8032d2c97eca0001056cdc","repub","Democrat",47,"Female","Caucasian/White","repub","against","repub_against",1,32,7,22,3,75,72,55,77,88,96,79,99,16,69.75,90.5,"Moderate Republican","Strong Democrat","Moderate Democrat","AI language model",1,1
"6298df7da7b45df1b730d3aa","repub","Republican",21,"Male","Caucasian/White","repub","for","repub_for",1,34,17,15,13,0,0,0,0,100,100,82,90,19.75,0,93,"Independent / non-partisan / politically neutral","Moderate Republican","Strong Republican","Activist",0,1
"63d13ed97b500fd99ee7dfd3","repub","Republican",45,"Male","Caucasian/White","repub","against","repub_against",1,0,0,30,0,13,12,11,0,100,100,100,100,7.5,9,100,"Independent / non-partisan / politically neutral","Moderate Democrat","Strong Democrat","Professor",0,1
"5b307ac86d601d0001d5ec22","repub","Republican",46,"Male","Caucasian/White","repub","against","repub_against",1,10,11,29,12,34,34,28,40,32,78,67,47,15.5,34,56,"Strong Republican","Moderate Democrat","Moderate Republican","AI language model",0,1
"6148ea50509c9ce6c1f023c0","repub","Republican",65,"Male","Caucasian/White","repub","for","repub_for",1,0,0,0,0,100,80,0,90,100,100,100,100,0,67.5,100,"Strong Democrat","Independent / non-partisan / politically neutral","Moderate Republican","Student",0,1
"627c31addc6adc20c3c7ee88","repub","Republican",32,"Female","Caucasian/White","repub","for","repub_for",1,0,0,0,0,28,22,30,39,92,86,73,90,0,29.75,85.25,"Moderate Democrat","Strong Republican","Moderate Republican","Journalist",1,1
"598e325033481c000164d2aa","repub","Republican",60,"Female","Caucasian/White","repub","against","repub_against",1,0,0,0,0,2,3,4,5,5,100,100,100,0,3.5,76.25,"Independent / non-partisan / politically neutral","Strong Democrat","Strong Democrat","AI language model",1,1
"5c567e2acc53750001751cb0","repub","Republican",74,"Male","Hispanic or Latino","repub","for","repub_for",1,100,100,100,100,13,4,0,0,71,69,61,56,100,4.25,64.25,"Moderate Democrat","Moderate Republican","Strong Republican","Activist",0,1
"5c1c906215a94b00018d4dd35c1c906215a94b00018d4dd3@email.prolific.com","repub","Republican",37,"Male","Caucasian/White","repub","against","repub_against",1,19,15,52,82,91,10,14,10,95,87,88,100,42,31.25,92.5,"Moderate Democrat","Moderate Democrat","Independent / non-partisan / politically neutral","Journalist",0,1
"610a151c96de07b15f28c8cb","repub","Republican",60,"Male","Caucasian/White","repub","for","repub_for",1,0,0,0,0,50,50,4,50,100,100,100,100,0,38.5,100,"Strong Democrat","Independent / non-partisan / politically neutral","Strong Republican","Activist",0,1
"62c328e2eb292869213bdacf","repub","Republican",46,"Male","Caucasian/White","repub","against","repub_against",1,0,0,0,0,85,80,20,100,30,25,70,70,0,71.25,48.75,"Strong Republican","Strong Democrat","Moderate Republican","Journalist",0,1
"6171c72f2f0f4024c5aa93b6","repub","Republican",65,"Female","Caucasian/White","repub","for","repub_for",1,20,5,10,4,95,95,94,95,20,19,20,20,9.75,94.75,19.75,"Strong Democrat","Strong Democrat","Strong Republican","Journalist",1,1
"62d21564841b1b1402caefc4","repub","Republican",24,"Male","Caucasian/White","repub","against","repub_against",1,0,0,50,0,80,80,0,100,100,100,100,100,12.5,65,100,"Strong Republican","Strong Democrat","Independent / non-partisan / politically neutral","Politician",0,1
"5facc4201f33582f15dcf9bf","repub","Republican",74,"Male","Caucasian/White","repub","against","repub_against",1,18,12,17,12,55,29,50,47,20,13,16,50,14.75,45.25,24.75,"Strong Democrat","Moderate Republican","Strong Democrat","AI language model",0,1
"5f3e31e2769ffb267b9d1a24","repub","Republican",29,"Male","Caucasian/White","repub","for","repub_for",1,11,68,22,36,10,70,22,18,35,50,25,18,34.25,30,32,"Moderate Democrat","Moderate Republican","Moderate Democrat","Activist",0,1
"5f1091aa4bd173363a9700ec","repub","Republican",29,"Male","Hispanic or Latino","repub","against","repub_against",1,41,33,28,30,40,40,40,50,49,61,50,50,33,42.5,52.5,"Moderate Republican","Moderate Democrat","Moderate Republican","Student",0,1
"5ecbe5e254cc883c02f52be8","repub","Republican",64,"Female","Caucasian/White","repub","for","repub_for",1,90,90,80,80,5,5,0,0,100,100,100,100,85,2.5,100,"Strong Democrat","Moderate Democrat","Strong Republican","AI language model",1,1
"6130cdbb53f773b3125576a7","repub","Republican",67,"Male","Caucasian/White","repub","for","repub_for",1,60,60,50,50,30,50,50,50,100,100,100,100,55,45,100,"Moderate Democrat","Strong Democrat","Strong Republican","AI language model",0,1
"6110215ead475802dfba763a","repub","Republican",21,"Male","Caucasian/White","repub","against","repub_against",1,50,29,12,15,16,27,6,26,37,37,45,35,26.5,18.75,38.5,"Moderate Republican","Moderate Democrat","Moderate Republican","Journalist",0,1
"602d71e6fe40c079523df438","repub","Republican",37,"Female","Caucasian/White","repub","for","repub_for",1,59,50,61,58,66,50,50,77,85,84,81,91,57,60.75,85.25,"Moderate Democrat","Strong Republican","Strong Republican","Activist",1,1
"64515a85c1df765ce5da6210","repub","Republican",50,"Male","Caucasian/White","repub","against","repub_against",1,0,0,0,0,100,100,80,100,76,70,67,68,0,95,70.25,"Moderate Republican","Strong Democrat","Moderate Democrat","Journalist",0,1
"63c3418029900c00121c0dbb","repub","Republican",54,"Female","Caucasian/White","repub","for","repub_for",1,10,10,10,10,80,80,40,90,100,99,100,100,10,72.5,99.75,"Strong Democrat","Moderate Republican","Strong Republican","Activist",1,1
"5dd3301ff3b7c233e991e522","repub","Republican",63,"Male","Caucasian/White","repub","against","repub_against",1,0,0,0,0,100,100,86,100,100,100,100,100,0,96.5,100,"Moderate Republican","Independent / non-partisan / politically neutral","Strong Democrat","Politician",0,1
"63d4cfb45a76b5238685cf96","repub","Republican",21,"Male","Caucasian/White","repub","against","repub_against",1,5,5,5,5,15,15,20,40,10,25,15,40,5,22.5,22.5,"Independent / non-partisan / politically neutral","Moderate Democrat","Moderate Republican","Student",0,1
"60ff35e594f890d3f082e37c","repub","Republican",26,"Female","Caucasian/White","repub","for","repub_for",1,60,30,45,40,61,29,30,55,70,60,55,75,43.75,43.75,65,"Moderate Republican","Independent / non-partisan / politically neutral","Strong Republican","AI language model",1,1
"5d586c79280de7001aa794e6","repub","Republican",35,"Male","Caucasian/White","repub","for","repub_for",1,8,0,8,0,60,19,33,70,92,93,83,92,4,45.5,90,"Strong Democrat","Independent / non-partisan / politically neutral","Moderate Republican","Journalist",0,1
"5a5da588f6c51700019527c4","repub","Republican",33,"Male","African American/Black","repub","against","repub_against",1,0,0,0,0,100,100,50,100,100,50,100,100,0,87.5,87.5,"Strong Democrat","Independent / non-partisan / politically neutral","Independent / non-partisan / politically neutral","AI language model",0,1
"5b6f73c4086b4600018c0636","repub","Republican",47,"Female","Caucasian/White","repub","for","repub_for",1,32,15,10,0,71,62,41,71,100,100,81,100,14.25,61.25,95.25,"Strong Democrat","Independent / non-partisan / politically neutral","Moderate Republican","Journalist",1,1
